42.021242,-87.682785
42.02124,-87.68278
42.02123,-87.68229
42.02122,-87.68104
42.02122,-87.68051
42.02122,-87.68051
42.02122,-87.68043
42.02122,-87.68043
42.02162,-87.68042
42.02184,-87.68042
42.02206,-87.68042
42.0493,-87.6741
42.04934,-87.67406
42.0494,-87.67403
42.05924,-87.67712
42.05187,-87.70974
42.05166,-87.70987
42.05151,-87.70996
42.05134,-87.71004
42.05128,-87.71007
42.02156,-87.68488
42.02125,-87.68485
